,ID,drawing,copy,time,SSIM,MSE
755,007,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c1_n1_007_2021_Oct_27_1323,2021_Oct_27_1323,0.6052682026035557,8535.978642468239
756,017,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c1_n1_017_2021_Oct_29_1223,2021_Oct_29_1223,0.6594089262821083,7210.914335753176
757,035,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c1_n1_035_2021_Nov_09_1427,2021_Nov_09_1427,0.6538854754574928,7339.227856624319
758,018,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c1_n1_018_2021_Oct_29_1330,2021_Oct_29_1330,0.6440879494241442,7538.585871143376
759,034,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c1_n1_034_2021_Nov_09_1331,2021_Nov_09_1331,0.6282624227323498,8090.67485662432
760,038,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c1_n1_038_2021_Nov_11_0832,2021_Nov_11_0832,0.6237650448475939,7960.696450090744
761,041,stimulus_o1_b3_c1_n1,stimulus_o1_b3_c1_n1_041_2021_Nov_22_1034,2021_Nov_22_1034,0.6272268215238666,8226.963072595281
762,023,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_023_2021_Nov_02_0922,2021_Nov_02_0922,0.5218380148844511,11398.190237749546
763,021,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_021_2021_Nov_01_0922,2021_Nov_01_0922,0.6245811944402554,8367.793341197823
764,031,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_031_2021_Nov_08_0728,2021_Nov_08_0728,0.5348812608491401,10581.263529945554
765,027,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_027_2021_Nov_02_1318,2021_Nov_02_1318,0.49078848746423864,12396.08498185118
766,028,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_028_2021_Nov_02_1426,2021_Nov_02_1426,0.5956755969028481,9804.292673321233
767,034,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_034_2021_Nov_09_1331,2021_Nov_09_1331,0.6909172604247865,7846.728548094374
768,029,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_029_2021_Nov_02_1520,2021_Nov_02_1520,0.5808933952515117,10159.338092558984
769,035,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_035_2021_Nov_09_1427,2021_Nov_09_1427,0.38382687800713183,15501.935078039927
770,025,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_025_2021_Nov_02_1125,2021_Nov_02_1125,0.5383793770478355,10800.641805807623
771,022,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_022_2021_Nov_02_0733,2021_Nov_02_0733,0.5236123446440415,10992.67470417423
772,032,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_032_2021_Nov_08_0822,2021_Nov_08_0822,0.5073086349388444,12096.71712522686
773,039,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_039_2021_Nov_11_0928,2021_Nov_11_0928,0.49938323187694417,11680.073406533575
774,024,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_024_2021_Nov_02_1023,2021_Nov_02_1023,0.5018241326424581,11539.101845735027
775,037,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_037_2021_Nov_11_0720,2021_Nov_11_0720,0.5575790559085047,10161.43819782214
776,014,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_014_2021_Oct_29_0932,2021_Oct_29_0932,0.5798863448044318,9691.801656987296
777,013,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_013_2021_Oct_29_0829,2021_Oct_29_0829,0.5259371733332163,10776.7638584392
778,003,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_003_2021_Oct_27_0914,2021_Oct_27_0914,0.5568632811269046,10522.430627949183
779,043,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_043_2021_Nov_22_1232,2021_Nov_22_1232,0.565170518022368,10306.199774954628
780,019,stimulus_o1_b3_c3_n1,stimulus_o1_b3_c3_n1_019_2021_Nov_01_0723,2021_Nov_01_0723,0.521748849950213,11439.457976406533
781,013,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_013_2021_Oct_29_0829,2021_Oct_29_0829,0.561577387559492,9699.136049001814
782,003,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_003_2021_Oct_27_0914,2021_Oct_27_0914,0.5326631315422591,10259.01907985481
783,019,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_019_2021_Nov_01_0723,2021_Nov_01_0723,0.4826886259385746,11690.16749001815
784,033,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_033_2021_Nov_08_0921,2021_Nov_08_0921,0.533610821680414,10271.001509981852
785,015,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_015_2021_Oct_29_1031,2021_Oct_29_1031,0.4865217376315237,11316.26766969147
786,024,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_024_2021_Nov_02_1023,2021_Nov_02_1023,0.5036639141697037,11038.86234845735
787,011,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_011_2021_Oct_28_1845,2021_Oct_28_1845,0.5037032475672889,11068.331980036297
788,028,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_028_2021_Nov_02_1426,2021_Nov_02_1426,0.5289916288500426,10133.753304900181
789,038,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_038_2021_Nov_11_0832,2021_Nov_11_0832,0.5150375147344325,10473.503515426497
790,034,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_034_2021_Nov_09_1331,2021_Nov_09_1331,0.6084473190908605,8574.334023593467
791,018,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_018_2021_Oct_29_1330,2021_Oct_29_1330,0.5044721083707517,10604.562108892922
792,029,stimulus_o2_b2_c2_n2,stimulus_o2_b2_c2_n2_029_2021_Nov_02_1520,2021_Nov_02_1520,0.6266161005797194,7927.53488384755
793,020,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_020_2021_Nov_01_0834,2021_Nov_01_0834,0.7615746344625949,5305.112655172414
794,027,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_027_2021_Nov_02_1318,2021_Nov_02_1318,0.6686570260529874,6954.725885662432
795,030,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_030_2021_Nov_02_1621,2021_Nov_02_1621,0.605709977364291,8420.793392014519
796,011,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_011_2021_Oct_28_1845,2021_Oct_28_1845,0.6203933623308068,8158.0547731397455
797,028,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_028_2021_Nov_02_1426,2021_Nov_02_1426,0.6151258905275754,8327.17281306715
798,041,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_041_2021_Nov_22_1034,2021_Nov_22_1034,0.6632701640464402,7025.464611615245
799,018,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_018_2021_Oct_29_1330,2021_Oct_29_1330,0.5897738847229145,8630.370263157894
800,022,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_022_2021_Nov_02_0733,2021_Nov_02_0733,0.6422183719215674,7720.689996370236
801,025,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_025_2021_Nov_02_1125,2021_Nov_02_1125,0.6163648911678954,8238.067323049001
802,032,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_032_2021_Nov_08_0822,2021_Nov_08_0822,0.6208300729627657,8093.700909255898
803,006,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_006_2021_Oct_27_1217,2021_Oct_27_1217,0.6543886939121893,7652.509299455535
804,003,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_003_2021_Oct_27_0914,2021_Oct_27_0914,0.6069850922323708,8389.037390199637
805,014,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_014_2021_Oct_29_0932,2021_Oct_29_0932,0.7615746344625949,5305.112655172414
806,012,stimulus_o1_b3_c1_n2,stimulus_o1_b3_c1_n2_012_2021_Oct_29_0730,2021_Oct_29_0730,0.6113767926323732,8360.332869328493
807,030,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_030_2021_Nov_02_1621,2021_Nov_02_1621,0.49620892664737526,10945.07717967332
808,041,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_041_2021_Nov_22_1034,2021_Nov_22_1034,0.5756157856422415,9965.987784029037
809,038,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_038_2021_Nov_11_0832,2021_Nov_11_0832,0.5115378046744837,10716.763292196007
810,034,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_034_2021_Nov_09_1331,2021_Nov_09_1331,0.5308284910043244,10229.965252268603
811,002,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_002_2021_Oct_27_0840,2021_Oct_27_0840,0.5479296573321416,9552.718666061706
812,018,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_018_2021_Oct_29_1330,2021_Oct_29_1330,0.45562530523838185,12099.953246823956
813,021,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_021_2021_Nov_01_0922,2021_Nov_01_0922,0.55138499291529,9564.592751361162
814,031,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_031_2021_Nov_08_0728,2021_Nov_08_0728,0.4681887038557677,12009.55098185118
815,017,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_017_2021_Oct_29_1223,2021_Oct_29_1223,0.531725159247214,10405.049914700545
816,020,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_020_2021_Nov_01_0834,2021_Nov_01_0834,0.621235620495285,8475.367444646097
817,026,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_026_2021_Nov_02_1220,2021_Nov_02_1220,0.5067099087459049,10714.231237749545
818,008,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_008_2021_Oct_28_1528,2021_Oct_28_1528,0.5309522922448618,10291.369457350273
819,027,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_027_2021_Nov_02_1318,2021_Nov_02_1318,0.5014407066503105,11034.077141560798
820,010,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_010_2021_Oct_28_1721,2021_Oct_28_1721,0.5812092483844696,9059.209791288566
821,019,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_019_2021_Nov_01_0723,2021_Nov_01_0723,0.5284120473054372,10476.312328493648
822,025,stimulus_o2_b1_c3_n2,stimulus_o2_b1_c3_n2_025_2021_Nov_02_1125,2021_Nov_02_1125,0.5427099457274945,11007.41191107078
823,016,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_016_2021_Oct_29_1124,2021_Oct_29_1124,0.6077231632131912,8871.762635208712
824,042,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_042_2021_Nov_22_1128,2021_Nov_22_1128,0.4966486635518815,11359.857764065337
825,031,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_031_2021_Nov_08_0728,2021_Nov_08_0728,0.5109072839898718,10933.50187477314
826,023,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_023_2021_Nov_02_0922,2021_Nov_02_0922,0.4858764608796143,11264.389411978222
827,029,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_029_2021_Nov_02_1520,2021_Nov_02_1520,0.476748839780484,11644.181667876588
828,011,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_011_2021_Oct_28_1845,2021_Oct_28_1845,0.49446914386785223,11215.262916515427
829,041,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_041_2021_Nov_22_1034,2021_Nov_22_1034,0.578263156754568,9740.393451905626
830,038,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_038_2021_Nov_11_0832,2021_Nov_11_0832,0.415445842357541,13430.144332123413
831,039,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_039_2021_Nov_11_0928,2021_Nov_11_0928,0.5298795676468583,10366.901286751361
832,033,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_033_2021_Nov_08_0921,2021_Nov_08_0921,0.47860106761965954,11597.439457350272
833,032,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_032_2021_Nov_08_0822,2021_Nov_08_0822,0.5097225664182575,11330.561070780399
834,043,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_043_2021_Nov_22_1232,2021_Nov_22_1232,0.5948656926736715,9118.731816696914
835,037,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_037_2021_Nov_11_0720,2021_Nov_11_0720,0.4943490758117676,11155.869263157894
836,012,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_012_2021_Oct_29_0730,2021_Oct_29_0730,0.5259917907570887,10765.303130671506
837,010,stimulus_o2_b1_c3_n3,stimulus_o2_b1_c3_n3_010_2021_Oct_28_1721,2021_Oct_28_1721,0.5052024994200426,10995.215903811253
838,016,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_016_2021_Oct_29_1124,2021_Oct_29_1124,0.5657660591472977,9455.111546279491
839,042,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_042_2021_Nov_22_1128,2021_Nov_22_1128,0.4498359858095232,12462.775638838475
840,026,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_026_2021_Nov_02_1220,2021_Nov_02_1220,0.596927052158553,8143.718067150635
841,023,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_023_2021_Nov_02_0922,2021_Nov_02_0922,0.5021363090738644,10878.942745916516
842,017,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_017_2021_Oct_29_1223,2021_Oct_29_1223,0.5282795485255933,9878.66406170599
843,028,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_028_2021_Nov_02_1426,2021_Nov_02_1426,0.4744490689195403,11487.70158983666
844,011,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_011_2021_Oct_28_1845,2021_Oct_28_1845,0.485941410490677,11605.211949183304
845,015,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_015_2021_Oct_29_1031,2021_Oct_29_1031,0.5111522410306337,10358.450646098003
846,022,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_022_2021_Nov_02_0733,2021_Nov_02_0733,0.617165446434939,7857.189005444646
847,025,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_025_2021_Nov_02_1125,2021_Nov_02_1125,0.5481407071508002,9833.910711433757
848,012,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_012_2021_Oct_29_0730,2021_Oct_29_0730,0.5468282664295583,9513.762488203267
849,013,stimulus_o2_b3_c2_n1,stimulus_o2_b3_c2_n1_013_2021_Oct_29_0829,2021_Oct_29_0829,0.47178618772635905,11781.178117967333
850,032,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_032_2021_Nov_08_0822,2021_Nov_08_0822,0.5304407300363909,10799.169370235935
851,025,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_025_2021_Nov_02_1125,2021_Nov_02_1125,0.5785031227920303,9767.954845735027
852,037,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_037_2021_Nov_11_0720,2021_Nov_11_0720,0.5714765726811194,10105.994736842105
853,010,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_010_2021_Oct_28_1721,2021_Oct_28_1721,0.5490052287528332,10402.147226860254
854,019,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_019_2021_Nov_01_0723,2021_Nov_01_0723,0.5799140902156686,9659.86252631579
855,009,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_009_2021_Oct_28_1621,2021_Oct_28_1621,0.6589837321897862,8167.802666061706
856,031,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_031_2021_Nov_08_0728,2021_Nov_08_0728,0.5078196782120817,11412.884611615245
857,021,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_021_2021_Nov_01_0922,2021_Nov_01_0922,0.5932945804544123,9491.245128856624
858,017,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_017_2021_Oct_29_1223,2021_Oct_29_1223,0.7082737305320259,7225.884782214156
859,023,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_023_2021_Nov_02_0922,2021_Nov_02_0922,0.5652618155688178,10302.765756805808
860,036,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_036_2021_Nov_09_1515,2021_Nov_09_1515,0.5766009066488575,9941.568428312159
861,008,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_008_2021_Oct_28_1528,2021_Oct_28_1528,0.43901952582511466,14488.10711615245
862,042,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_042_2021_Nov_22_1128,2021_Nov_22_1128,0.5684591219303545,10277.885188747732
863,041,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_041_2021_Nov_22_1034,2021_Nov_22_1034,0.6567470278083858,8653.08366061706
864,018,stimulus_o1_b2_c3_n3,stimulus_o1_b2_c3_n3_018_2021_Oct_29_1330,2021_Oct_29_1330,0.5143237715626596,11280.382992740471
865,018,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_018_2021_Oct_29_1330,2021_Oct_29_1330,0.6163720415947477,8291.99794555354
866,011,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_011_2021_Oct_28_1845,2021_Oct_28_1845,0.6534184196900281,7383.693235934665
867,008,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_008_2021_Oct_28_1528,2021_Oct_28_1528,0.6616418656861391,7032.085620689655
868,036,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_036_2021_Nov_09_1515,2021_Nov_09_1515,0.6145553056974448,8218.568898366606
869,042,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_042_2021_Nov_22_1128,2021_Nov_22_1128,0.6352495222853912,7855.931279491833
870,007,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_007_2021_Oct_27_1323,2021_Oct_27_1323,0.6202461691481349,8298.36455353902
871,031,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_031_2021_Nov_08_0728,2021_Nov_08_0728,0.6441196661848646,7823.959511796733
872,026,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_026_2021_Nov_02_1220,2021_Nov_02_1220,0.6039178286399001,8487.791284936478
873,003,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_003_2021_Oct_27_0914,2021_Oct_27_0914,0.6317655114969929,7891.705711433757
874,039,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_039_2021_Nov_11_0928,2021_Nov_11_0928,0.6458495894752488,7652.3399637023595
875,015,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_015_2021_Oct_29_1031,2021_Oct_29_1031,0.6085853744772803,8433.507764065336
876,032,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_032_2021_Nov_08_0822,2021_Nov_08_0822,0.6482203131858357,7522.322079854809
877,025,stimulus_o1_b3_c1_n3,stimulus_o1_b3_c1_n3_025_2021_Nov_02_1125,2021_Nov_02_1125,0.641399035183689,7695.443382940109
878,012,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_012_2021_Oct_29_0730,2021_Oct_29_0730,0.5038817098628255,11293.9893938294
879,003,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_003_2021_Oct_27_0914,2021_Oct_27_0914,0.5568992394879498,9639.969555353902
880,043,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_043_2021_Nov_22_1232,2021_Nov_22_1232,0.5514508572012726,9689.394373865698
881,015,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_015_2021_Oct_29_1031,2021_Oct_29_1031,0.5007655211318078,11016.579255898367
882,022,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_022_2021_Nov_02_0733,2021_Nov_02_0733,0.4241648856802922,13366.952315789473
883,033,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_033_2021_Nov_08_0921,2021_Nov_08_0921,0.5417506980608856,10102.04143738657
884,029,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_029_2021_Nov_02_1520,2021_Nov_02_1520,0.5280573625890672,11726.310497277676
885,018,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_018_2021_Oct_29_1330,2021_Oct_29_1330,0.4836467031476637,12539.552994555354
886,035,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_035_2021_Nov_09_1427,2021_Nov_09_1427,0.5057135845765571,11683.792702359347
887,034,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_034_2021_Nov_09_1331,2021_Nov_09_1331,0.6213158480671944,8457.865823956443
888,011,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_011_2021_Oct_28_1845,2021_Oct_28_1845,0.5024208634765446,11247.507655172414
889,030,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_030_2021_Nov_02_1621,2021_Nov_02_1621,0.4671383848371754,11952.527980036297
890,042,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_042_2021_Nov_22_1128,2021_Nov_22_1128,0.5005410359427874,11115.55904537205
891,016,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_016_2021_Oct_29_1124,2021_Oct_29_1124,0.5191554368028356,10838.833727767695
892,008,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_008_2021_Oct_28_1528,2021_Oct_28_1528,0.5325337129910881,10302.76458983666
893,036,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_036_2021_Nov_09_1515,2021_Nov_09_1515,0.5925457446818726,8277.496081669691
894,026,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_026_2021_Nov_02_1220,2021_Nov_02_1220,0.4354086856782701,12836.799
895,007,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_007_2021_Oct_27_1323,2021_Oct_27_1323,0.49332807541147267,11379.125393829401
896,031,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_031_2021_Nov_08_0728,2021_Nov_08_0728,0.5548612912017898,9677.055613430128
897,021,stimulus_o2_b1_c3_n1,stimulus_o2_b1_c3_n1_021_2021_Nov_01_0922,2021_Nov_01_0922,0.5451140722559454,9617.413014519056
898,043,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_043_2021_Nov_22_1232,2021_Nov_22_1232,0.5144737599838693,11137.928869328494
899,013,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_013_2021_Oct_29_0829,2021_Oct_29_0829,0.5484836143840657,10587.516382940108
900,014,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_014_2021_Oct_29_0932,2021_Oct_29_0932,0.5258590918563848,11225.702043557169
901,039,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_039_2021_Nov_11_0928,2021_Nov_11_0928,0.6024156434095322,9083.829076225045
902,033,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_033_2021_Nov_08_0921,2021_Nov_08_0921,0.5808510456878897,9784.714254083485
903,022,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_022_2021_Nov_02_0733,2021_Nov_02_0733,0.6019670136475482,9336.518822141561
904,030,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_030_2021_Nov_02_1621,2021_Nov_02_1621,0.5650963713269417,9869.188531760436
905,028,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_028_2021_Nov_02_1426,2021_Nov_02_1426,0.6063064675175112,8869.519353901997
906,038,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_038_2021_Nov_11_0832,2021_Nov_11_0832,0.571145997260414,9678.071800362977
907,011,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_011_2021_Oct_28_1845,2021_Oct_28_1845,0.5902427202267371,9381.158520871144
908,036,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_036_2021_Nov_09_1515,2021_Nov_09_1515,0.5304228850073583,11064.343762250453
909,016,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_016_2021_Oct_29_1124,2021_Oct_29_1124,0.5723836562139961,10521.692161524501
910,031,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_031_2021_Nov_08_0728,2021_Nov_08_0728,0.5845561025027861,9651.40204355717
911,021,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_021_2021_Nov_01_0922,2021_Nov_01_0922,0.602838346878791,9252.741555353901
912,007,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_007_2021_Oct_27_1323,2021_Oct_27_1323,0.5575467334782406,10035.62816878403
913,023,stimulus_o1_b2_c3_n2,stimulus_o1_b2_c3_n2_023_2021_Nov_02_0922,2021_Nov_02_0922,0.5480703579149345,10576.299145190562
914,010,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_010_2021_Oct_28_1721,2021_Oct_28_1721,0.6272448170657244,7960.343862068966
915,003,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_003_2021_Oct_27_0914,2021_Oct_27_0914,0.5766556170115626,9103.708270417423
916,043,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_043_2021_Nov_22_1232,2021_Nov_22_1232,0.6541054653740315,7493.22955353902
917,013,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_013_2021_Oct_29_0829,2021_Oct_29_0829,0.6407316499049435,7505.149564428312
918,015,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_015_2021_Oct_29_1031,2021_Oct_29_1031,0.583790400543524,8798.91708892922
919,022,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_022_2021_Nov_02_0733,2021_Nov_02_0733,0.6044577996330707,8411.536274047186
920,032,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_032_2021_Nov_08_0822,2021_Nov_08_0822,0.5894278504391419,8700.769373865698
921,018,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_018_2021_Oct_29_1330,2021_Oct_29_1330,0.5688547468704546,9019.561840290382
922,028,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_028_2021_Nov_02_1426,2021_Nov_02_1426,0.6426234392581962,7418.942250453721
923,041,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_041_2021_Nov_22_1034,2021_Nov_22_1034,0.5647095178837392,9245.849524500907
924,016,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_016_2021_Oct_29_1124,2021_Oct_29_1124,0.6085326362752647,8462.88884754991
925,042,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_042_2021_Nov_22_1128,2021_Nov_22_1128,0.5682754755711757,9236.65862431942
926,023,stimulus_o1_b2_c1_n1,stimulus_o1_b2_c1_n1_023_2021_Nov_02_0922,2021_Nov_02_0922,0.6107933323765788,8406.854377495463
